time_stamp,data_value
1686646112.484228,39.599998
1686646112.493331,40.000000
1686646112.504368,40.799999
1686646112.513505,41.500000
1686646112.523487,42.099998
1686646112.533480,42.799999
1686646112.543601,43.400002
1686646112.553499,43.900002
1686646112.563746,44.299999
1686646112.573498,44.599998
1686646112.583863,45.000000
1686646112.593570,45.200001
1686646112.604043,45.299999
1686646112.613514,45.299999
1686646112.624091,45.500000
1686646112.633592,45.400002
1686646112.644170,45.299999
1686646112.653576,45.299999
1686646112.664246,45.400002
1686646112.673517,45.400002
1686646112.683393,45.400002
1686646112.693550,45.299999
1686646112.703482,45.299999
1686646112.713551,45.400002
1686646112.723652,45.400002
1686646112.733533,45.299999
1686646112.743738,45.299999
1686646112.753564,45.500000
1686646112.763855,45.400002
1686646112.773576,45.400002
1686646112.783975,45.299999
1686646112.794077,45.299999
1686646112.804157,45.500000
1686646112.813587,45.400002
1686646112.824230,45.299999
1686646112.834405,45.299999
1686646112.844266,45.500000
1686646112.853641,45.400002
1686646112.864248,45.299999
1686646112.873609,45.299999
1686646112.884246,45.400002
1686646112.893596,45.299999
1686646112.904261,45.299999
1686646112.913610,45.400002
1686646112.924240,45.400002
1686646112.933602,45.299999
1686646112.944415,45.299999
1686646112.953606,45.500000
1686646112.964281,45.400002
1686646112.973596,45.299999
1686646112.984266,45.299999
1686646112.993601,45.200001
1686646113.004236,45.099998
1686646113.013602,45.099998
1686646113.024265,45.099998
