time_stamp,car_pose_front_axle_x_meters,car_pose_front_axle_y_meters,car_pose_yaw_degrees
1747817840.440600,461.938,-30.143,-20.157
1747817840.440600,461.938,-30.143,-20.157
1747817840.461033,461.938,-30.143,-20.158
1747817840.461033,461.938,-30.143,-20.158
1747817840.480314,461.938,-30.143,-20.157
1747817840.480314,461.938,-30.143,-20.157
1747817840.501014,461.938,-30.143,-20.159
1747817840.501014,461.938,-30.143,-20.159
1747817840.521204,461.938,-30.143,-20.160
1747817840.521204,461.938,-30.143,-20.160
1747817840.540518,461.938,-30.143,-20.160
1747817840.540518,461.938,-30.143,-20.160
1747817840.560951,461.938,-30.143,-20.162
1747817840.560951,461.938,-30.143,-20.162
1747817840.580739,461.938,-30.143,-20.163
1747817840.580739,461.938,-30.143,-20.163
1747817840.603008,461.938,-30.143,-20.163
1747817840.603008,461.938,-30.143,-20.163
1747817840.620375,461.938,-30.143,-20.164
1747817840.628068,461.938,-30.143,-20.164
1747817840.640558,461.938,-30.143,-20.165
1747817840.652020,461.938,-30.143,-20.165
1747817840.660705,461.938,-30.143,-20.165
1747817840.673081,461.938,-30.143,-20.165
1747817840.680996,461.938,-30.143,-20.166
1747817840.693917,461.938,-30.143,-20.166
1747817840.701233,461.938,-30.143,-20.166
1747817840.713963,461.938,-30.143,-20.166
1747817840.720350,461.938,-30.143,-20.167
1747817840.734037,461.938,-30.143,-20.167
1747817840.740387,461.938,-30.143,-20.168
1747817840.753189,461.938,-30.143,-20.168
1747817840.760642,461.938,-30.143,-20.169
1747817840.774348,461.938,-30.143,-20.169
1747817840.780861,461.938,-30.143,-20.171
1747817840.795510,461.938,-30.143,-20.171
1747817840.800996,461.938,-30.143,-20.173
1747817840.816469,461.938,-30.143,-20.173
1747817840.821173,461.938,-30.143,-20.174
1747817840.836445,461.938,-30.143,-20.174
1747817840.840376,461.938,-30.143,-20.175
1747817840.856294,461.938,-30.143,-20.175
1747817840.861176,461.938,-30.143,-20.176
1747817840.877062,461.938,-30.143,-20.176
1747817840.880494,461.938,-30.143,-20.179
1747817840.896666,461.938,-30.143,-20.179
1747817840.900252,461.938,-30.143,-20.180
1747817840.900252,461.938,-30.143,-20.180
1747817840.920605,461.938,-30.143,-20.182
1747817840.920605,461.938,-30.143,-20.182
1747817840.941126,461.938,-30.143,-20.182
1747817840.941126,461.938,-30.143,-20.182
1747817840.961300,461.938,-30.143,-20.183
1747817840.970758,461.938,-30.143,-20.183
1747817840.980676,461.938,-30.143,-20.185
1747817840.993675,461.938,-30.143,-20.185
1747817841.000393,461.938,-30.143,-20.186
1747817841.013736,461.938,-30.143,-20.186
1747817841.020826,461.938,-30.143,-20.186
1747817841.033874,461.938,-30.143,-20.186
1747817841.041047,461.938,-30.143,-20.188
1747817841.055614,461.938,-30.143,-20.188
1747817841.060615,461.938,-30.143,-20.189
1747817841.076480,461.938,-30.143,-20.189
1747817841.080909,461.938,-30.143,-20.191
1747817841.100444,461.938,-30.143,-20.194
1747817841.100444,461.938,-30.143,-20.194
1747817841.100444,461.938,-30.143,-20.194
1747817841.121657,461.938,-30.143,-20.196
1747817841.121657,461.938,-30.143,-20.196
1747817841.141995,461.938,-30.143,-20.197
1747817841.141995,461.938,-30.143,-20.197
1747817841.166747,461.938,-30.143,-20.199
1747817841.180499,461.938,-30.143,-20.201
1747817841.180499,461.938,-30.143,-20.201
1747817841.191742,461.938,-30.143,-20.201
1747817841.201136,461.938,-30.143,-20.201
1747817841.220251,461.938,-30.143,-20.203
1747817841.220251,461.938,-30.143,-20.203
1747817841.240528,461.938,-30.143,-20.204
1747817841.240528,461.938,-30.143,-20.204
1747817841.260175,461.938,-30.143,-20.204
1747817841.260951,461.938,-30.143,-20.205
1747817841.260951,461.938,-30.143,-20.205
1747817841.281595,461.938,-30.143,-20.205
1747817841.301427,461.938,-30.143,-20.205
1747817841.302591,461.938,-30.143,-20.205
1747817841.321108,461.938,-30.143,-20.207
1747817841.325058,461.938,-30.143,-20.207
1747817841.340283,461.938,-30.143,-20.207
1747817841.351376,461.938,-30.143,-20.207
1747817841.361248,461.938,-30.143,-20.209
1747817841.361248,461.938,-30.143,-20.209
1747817841.380794,461.938,-30.143,-20.211
1747817841.380794,461.938,-30.143,-20.211
1747817841.400992,461.938,-30.143,-20.211
1747817841.400992,461.938,-30.143,-20.211
1747817841.420734,461.938,-30.143,-20.212
1747817841.420734,461.938,-30.143,-20.212
1747817841.440760,461.938,-30.143,-20.213
1747817841.443051,461.938,-30.143,-20.213
1747817841.460501,461.938,-30.143,-20.215
1747817841.464100,461.938,-30.143,-20.215
1747817841.480794,461.938,-30.143,-20.217
1747817841.488087,461.938,-30.143,-20.217
1747817841.501213,461.938,-30.143,-20.218
1747817841.509360,461.938,-30.143,-20.218
1747817841.520231,461.938,-30.143,-20.221
1747817841.529032,461.938,-30.143,-20.221
1747817841.540598,461.938,-30.143,-20.222
1747817841.551239,461.938,-30.143,-20.222
1747817841.560136,461.938,-30.143,-20.223
1747817841.574169,461.938,-30.143,-20.223
1747817841.581235,461.938,-30.143,-20.223
1747817841.581235,461.938,-30.143,-20.223
1747817841.601119,461.938,-30.143,-20.224
1747817841.601119,461.938,-30.143,-20.224
1747817841.621185,461.938,-30.143,-20.225
1747817841.625566,461.938,-30.143,-20.225
1747817841.640310,461.938,-30.143,-20.226
1747817841.647831,461.938,-30.143,-20.226
1747817841.660749,461.938,-30.143,-20.228
1747817841.670945,461.938,-30.143,-20.228
1747817841.680809,461.938,-30.143,-20.230
1747817841.680809,461.938,-30.143,-20.230
1747817841.700342,461.938,-30.143,-20.230
1747817841.700342,461.938,-30.143,-20.230
1747817841.721456,461.938,-30.143,-20.231
1747817841.721456,461.938,-30.143,-20.231
1747817841.743335,461.938,-30.143,-20.233
1747817841.743335,461.938,-30.143,-20.233
1747817841.764541,461.938,-30.143,-20.236
1747817841.764541,461.938,-30.143,-20.236
1747817841.784854,461.938,-30.143,-20.238
1747817841.784854,461.938,-30.143,-20.238
1747817841.800538,461.938,-30.143,-20.240
1747817841.810228,461.938,-30.143,-20.240
1747817841.821260,461.938,-30.143,-20.242
1747817841.832873,461.938,-30.143,-20.242
1747817841.840255,461.938,-30.143,-20.245
1747817841.852911,461.938,-30.143,-20.245
1747817841.860816,461.938,-30.143,-20.246
1747817841.875100,461.938,-30.143,-20.246
1747817841.880840,461.938,-30.143,-20.248
1747817841.880840,461.938,-30.143,-20.248
1747817841.900789,461.938,-30.143,-20.250
1747817841.900789,461.938,-30.143,-20.250
1747817841.920481,461.938,-30.143,-20.251
1747817841.927595,461.938,-30.143,-20.251
1747817841.940969,461.938,-30.143,-20.252
1747817841.951525,461.938,-30.143,-20.252
1747817841.960780,461.938,-30.143,-20.253
1747817841.972073,461.938,-30.143,-20.253
1747817841.981774,461.938,-30.143,-20.255
1747817841.994529,461.938,-30.143,-20.255
1747817842.000669,461.938,-30.143,-20.257
1747817842.016713,461.938,-30.143,-20.257
1747817842.020922,461.938,-30.143,-20.258
1747817842.020922,461.938,-30.143,-20.258
1747817842.041291,461.938,-30.143,-20.259
1747817842.041291,461.938,-30.143,-20.259
1747817842.060592,461.938,-30.143,-20.260
1747817842.060592,461.938,-30.143,-20.260
1747817842.081293,461.938,-30.143,-20.261
1747817842.081293,461.938,-30.143,-20.261
1747817842.100845,461.938,-30.143,-20.262
1747817842.100845,461.938,-30.143,-20.262
1747817842.120124,461.938,-30.143,-20.262
1747817842.120124,461.938,-30.143,-20.262
1747817842.140734,461.938,-30.143,-20.263
1747817842.140734,461.938,-30.143,-20.263
1747817842.161146,461.938,-30.143,-20.265
1747817842.161146,461.938,-30.143,-20.265
1747817842.185612,461.938,-30.143,-20.266
1747817842.185612,461.938,-30.143,-20.266
1747817842.208249,461.938,-30.143,-20.266
1747817842.208249,461.938,-30.143,-20.266
1747817842.220754,461.938,-30.143,-20.268
1747817842.230237,461.938,-30.143,-20.268
1747817842.241208,461.938,-30.143,-20.269
1747817842.252680,461.938,-30.143,-20.269
1747817842.260540,461.938,-30.143,-20.270
1747817842.275416,461.938,-30.143,-20.270
1747817842.280842,461.938,-30.143,-20.272
1747817842.296871,461.938,-30.143,-20.272
1747817842.301203,461.938,-30.143,-20.274
1747817842.301203,461.938,-30.143,-20.274
1747817842.320827,461.938,-30.143,-20.275
1747817842.320827,461.938,-30.143,-20.275
1747817842.341164,461.938,-30.143,-20.276
1747817842.341164,461.938,-30.143,-20.276
1747817842.363562,461.938,-30.143,-20.277
1747817842.363562,461.938,-30.143,-20.277
1747817842.386507,461.938,-30.143,-20.278
1747817842.386507,461.938,-30.143,-20.278
1747817842.401285,461.938,-30.143,-20.280
1747817842.414176,461.938,-30.143,-20.280
1747817842.420819,461.938,-30.143,-20.281
1747817842.438183,461.938,-30.143,-20.281
1747817842.441257,461.938,-30.143,-20.283
1747817842.441257,461.938,-30.143,-20.283
1747817842.464659,461.938,-30.143,-20.284
1747817842.464659,461.938,-30.143,-20.284
1747817842.487884,461.938,-30.143,-20.284
1747817842.500587,461.938,-30.143,-20.286
1747817842.500587,461.938,-30.143,-20.286
1747817842.513135,461.938,-30.143,-20.286
1747817842.520759,461.938,-30.143,-20.288
1747817842.535653,461.938,-30.143,-20.288
1747817842.540967,461.938,-30.143,-20.290
1747817842.556805,461.938,-30.143,-20.290
1747817842.561110,461.938,-30.143,-20.291
1747817842.580265,461.938,-30.143,-20.292
1747817842.580265,461.938,-30.143,-20.292
1747817842.600450,461.938,-30.143,-20.293
1747817842.605499,461.938,-30.143,-20.293
1747817842.620624,461.938,-30.143,-20.294
1747817842.624805,461.938,-30.143,-20.294
1747817842.641229,461.938,-30.143,-20.295
1747817842.644850,461.938,-30.143,-20.295
1747817842.660501,461.938,-30.143,-20.296
1747817842.668359,461.938,-30.143,-20.296
1747817842.680905,461.938,-30.143,-20.299
1747817842.691514,461.938,-30.143,-20.299
1747817842.701022,461.938,-30.143,-20.300
1747817842.701022,461.938,-30.143,-20.300
1747817842.721310,461.938,-30.143,-20.302
1747817842.721310,461.938,-30.143,-20.302
1747817842.740567,461.938,-30.143,-20.302
1747817842.740567,461.938,-30.143,-20.302
1747817842.760711,461.938,-30.143,-20.302
1747817842.760711,461.938,-30.143,-20.302
1747817842.781034,461.938,-30.143,-20.303
1747817842.781034,461.938,-30.143,-20.303
1747817842.801066,461.938,-30.143,-20.305
1747817842.801066,461.938,-30.143,-20.305
1747817842.820306,461.938,-30.143,-20.307
1747817842.820306,461.938,-30.143,-20.307
1747817842.842002,461.938,-30.143,-20.309
1747817842.842002,461.938,-30.143,-20.309
1747817842.860612,461.938,-30.143,-20.309
1747817842.864601,461.938,-30.143,-20.309
1747817842.880874,461.938,-30.143,-20.311
1747817842.886635,461.938,-30.143,-20.311
1747817842.900938,461.938,-30.143,-20.313
1747817842.908342,461.938,-30.143,-20.313
1747817842.920277,461.938,-30.143,-20.314
1747817842.930908,461.938,-30.143,-20.314
1747817842.940513,461.938,-30.143,-20.316
1747817842.951705,461.938,-30.143,-20.316
1747817842.960887,461.938,-30.143,-20.316
1747817842.974865,461.938,-30.143,-20.316
1747817842.980145,461.938,-30.143,-20.317
1747817842.980145,461.938,-30.143,-20.317
1747817843.000221,461.938,-30.143,-20.318
1747817843.015222,461.938,-30.143,-20.318
1747817843.020425,461.938,-30.143,-20.319
1747817843.020425,461.938,-30.143,-20.319
1747817843.041030,461.938,-30.143,-20.321
1747817843.041030,461.938,-30.143,-20.321
1747817843.061178,461.938,-30.143,-20.321
1747817843.061178,461.938,-30.143,-20.321
1747817843.080686,461.938,-30.143,-20.322
1747817843.086605,461.938,-30.143,-20.322
1747817843.100268,461.938,-30.143,-20.324
1747817843.108543,461.938,-30.143,-20.324
1747817843.120607,461.938,-30.143,-20.324
1747817843.131193,461.938,-30.143,-20.324
1747817843.140924,461.938,-30.143,-20.325
1747817843.153384,461.938,-30.143,-20.325
1747817843.160283,461.938,-30.143,-20.325
1747817843.174967,461.938,-30.143,-20.325
1747817843.180801,461.938,-30.143,-20.327
1747817843.195734,461.938,-30.143,-20.327
1747817843.201250,461.938,-30.143,-20.329
1747817843.201250,461.938,-30.143,-20.329
1747817843.220554,461.938,-30.143,-20.329
1747817843.220554,461.938,-30.143,-20.329
1747817843.241029,461.938,-30.143,-20.331
1747817843.241029,461.938,-30.143,-20.331
1747817843.260885,461.938,-30.143,-20.332
1747817843.260885,461.938,-30.143,-20.332
1747817843.281732,461.938,-30.143,-20.334
1747817843.281732,461.938,-30.143,-20.334
1747817843.301844,461.938,-30.143,-20.336
1747817843.301844,461.938,-30.143,-20.336
1747817843.323644,461.938,-30.143,-20.338
1747817843.323644,461.938,-30.143,-20.338
1747817843.346954,461.938,-30.143,-20.339
1747817843.346954,461.938,-30.143,-20.339
1747817843.361206,461.938,-30.143,-20.340
1747817843.368577,461.938,-30.143,-20.340
1747817843.380418,461.938,-30.143,-20.342
1747817843.390437,461.938,-30.143,-20.342
1747817843.400783,461.938,-30.143,-20.342
1747817843.409669,461.938,-30.143,-20.342
1747817843.421061,461.938,-30.143,-20.344
1747817843.431470,461.938,-30.143,-20.344
1747817843.440356,461.938,-30.143,-20.345
1747817843.457477,461.938,-30.143,-20.345
1747817843.460690,461.938,-30.143,-20.347
1747817843.477175,461.938,-30.143,-20.347
1747817843.481105,461.938,-30.143,-20.347
1747817843.481105,461.938,-30.143,-20.347
1747817843.500376,461.938,-30.143,-20.348
1747817843.500376,461.938,-30.143,-20.348
1747817843.520834,461.938,-30.143,-20.349
1747817843.520834,461.938,-30.143,-20.349
1747817843.541011,461.938,-30.143,-20.351
1747817843.541011,461.938,-30.143,-20.351
1747817843.562484,461.938,-30.143,-20.354
1747817843.562484,461.938,-30.143,-20.354
1747817843.582719,461.938,-30.143,-20.355
1747817843.582719,461.938,-30.143,-20.355
1747817843.604069,461.938,-30.143,-20.355
1747817843.604069,461.938,-30.143,-20.355
1747817843.625679,461.938,-30.143,-20.356
1747817843.625679,461.938,-30.143,-20.356
1747817843.644902,461.938,-30.143,-20.357
1747817843.644902,461.938,-30.143,-20.357
1747817843.665383,461.938,-30.143,-20.357
1747817843.665383,461.938,-30.143,-20.357
1747817843.680900,461.938,-30.143,-20.358
1747817843.691509,461.938,-30.143,-20.358
1747817843.700194,461.938,-30.143,-20.357
1747817843.714298,461.938,-30.143,-20.357
1747817843.720393,461.938,-30.143,-20.358
1747817843.734625,461.938,-30.143,-20.358
1747817843.740604,461.938,-30.143,-20.360
1747817843.755852,461.938,-30.143,-20.360
1747817843.760827,461.938,-30.143,-20.361
1747817843.778660,461.938,-30.143,-20.361
1747817843.781211,461.938,-30.143,-20.361
1747817843.800343,461.938,-30.143,-20.361
1747817843.800343,461.938,-30.143,-20.361
1747817843.819045,461.938,-30.143,-20.361
1747817843.820695,461.938,-30.143,-20.361
1747817843.840146,461.938,-30.143,-20.363
1747817843.840146,461.938,-30.143,-20.363
1747817843.860616,461.938,-30.143,-20.364
1747817843.863567,461.938,-30.143,-20.364
1747817843.863567,461.938,-30.143,-20.364
1747817843.884322,461.938,-30.143,-20.365
1747817843.900413,461.938,-30.143,-20.366
1747817843.904090,461.938,-30.143,-20.366
1747817843.921028,461.938,-30.143,-20.368
1747817843.927101,461.938,-30.143,-20.368
1747817843.940186,461.938,-30.143,-20.368
1747817843.947412,461.938,-30.143,-20.368
1747817843.960300,461.938,-30.143,-20.370
1747817843.967530,461.938,-30.143,-20.370
1747817843.980546,461.938,-30.143,-20.372
1747817843.989570,461.938,-30.143,-20.372
1747817844.000853,461.938,-30.143,-20.372
1747817844.010537,461.938,-30.143,-20.372
1747817844.020285,461.938,-30.143,-20.374
1747817844.031940,461.938,-30.143,-20.374
1747817844.040897,461.938,-30.143,-20.375
1747817844.040897,461.938,-30.143,-20.375
1747817844.060464,461.938,-30.143,-20.375
1747817844.060464,461.938,-30.143,-20.375
1747817844.080812,461.938,-30.143,-20.376
1747817844.080812,461.938,-30.143,-20.376
1747817844.100827,461.938,-30.143,-20.378
1747817844.100827,461.938,-30.143,-20.378
1747817844.121249,461.938,-30.143,-20.380
1747817844.121249,461.938,-30.143,-20.380
1747817844.140555,461.938,-30.143,-20.381
1747817844.140555,461.938,-30.143,-20.381
1747817844.160894,461.938,-30.143,-20.382
1747817844.160894,461.938,-30.143,-20.382
1747817844.182697,461.938,-30.143,-20.383
1747817844.182697,461.938,-30.143,-20.383
1747817844.200894,461.938,-30.143,-20.385
1747817844.207446,461.938,-30.143,-20.385
1747817844.221055,461.938,-30.143,-20.386
1747817844.228207,461.938,-30.143,-20.386
1747817844.240715,461.938,-30.143,-20.387
1747817844.251960,461.938,-30.143,-20.387
1747817844.261032,461.938,-30.143,-20.387
1747817844.261032,461.938,-30.143,-20.387
1747817844.280526,461.938,-30.143,-20.388
1747817844.280526,461.938,-30.143,-20.388
1747817844.300785,461.938,-30.143,-20.390
1747817844.300785,461.938,-30.143,-20.390
1747817844.321151,461.938,-30.143,-20.391
1747817844.321151,461.938,-30.143,-20.391
1747817844.340862,461.938,-30.143,-20.392
1747817844.340862,461.938,-30.143,-20.392
1747817844.366391,461.938,-30.143,-20.393
1747817844.366391,461.938,-30.143,-20.393
1747817844.380223,461.938,-30.143,-20.394
1747817844.388298,461.938,-30.143,-20.394
1747817844.400503,461.938,-30.143,-20.395
1747817844.411565,461.938,-30.143,-20.395
1747817844.421019,461.938,-30.143,-20.396
1747817844.421019,461.938,-30.143,-20.396
1747817844.440330,461.938,-30.143,-20.397
1747817844.440330,461.938,-30.143,-20.397
1747817844.460919,461.938,-30.143,-20.398
1747817844.460919,461.938,-30.143,-20.398
1747817844.480775,461.938,-30.143,-20.399
1747817844.480775,461.938,-30.143,-20.399
1747817844.500937,461.938,-30.143,-20.401
1747817844.500937,461.938,-30.143,-20.401
1747817844.521585,461.938,-30.143,-20.403
1747817844.521585,461.938,-30.143,-20.403
1747817844.543760,461.938,-30.143,-20.403
1747817844.543760,461.938,-30.143,-20.403
1747817844.561033,461.938,-30.143,-20.405
1747817844.566379,461.938,-30.143,-20.405
1747817844.580456,461.938,-30.143,-20.407
1747817844.589800,461.938,-30.143,-20.407
1747817844.601163,461.938,-30.143,-20.408
1747817844.613667,461.938,-30.143,-20.408
1747817844.620081,461.938,-30.143,-20.410
1747817844.635008,461.938,-30.143,-20.410
1747817844.640463,461.938,-30.143,-20.411
1747817844.655224,461.938,-30.143,-20.411
1747817844.660780,461.938,-30.143,-20.413
1747817844.676378,461.938,-30.143,-20.413
1747817844.680315,461.938,-30.143,-20.414
1747817844.680315,461.938,-30.143,-20.414
1747817844.700939,461.938,-30.143,-20.415
1747817844.700939,461.938,-30.143,-20.415
1747817844.721502,461.938,-30.143,-20.416
1747817844.721502,461.938,-30.143,-20.416
1747817844.745586,461.938,-30.143,-20.417
1747817844.745586,461.938,-30.143,-20.417
1747817844.765481,461.938,-30.143,-20.418
1747817844.765481,461.938,-30.143,-20.418
1747817844.786131,461.938,-30.143,-20.420
1747817844.786131,461.938,-30.143,-20.420
1747817844.800586,461.938,-30.143,-20.421
1747817844.808169,461.938,-30.143,-20.421
1747817844.826913,461.938,-30.143,-20.422
1747817844.826913,461.938,-30.143,-20.422
1747817844.840177,461.938,-30.143,-20.422
